X.SampleID	OrigDate	ecotype	geoloc	Host	Lat_Lon	Library.Name	Organism	Replicate	sampleident	sampletype	sampletype2	sampleident2	location	orchardvineyard	sample_type	sex	repcol1	repcol2	coi_SRR	coi_location	species	perc_wolb	reads1	reads1_noW	wolb	fnd	fndl	wolbplot	sexplot	reads	reads_noW	fnd2	fndl2	sortorder	latitude	longitude	date	MaxTemp	MinTemp	AvgTemp	MaxcDHI	AvgcDHI	MaxcDNI	AvgcDNI	MaxcGHI	AvgcGHI	MaxDP	MinDP	AvgDP	MaxDHI	AvgDHI	MaxFF	AvgFF	MaxRH	MinRH	AvgRH	MaxSZA	MinSZA	AvgSZA	MaxSA	MinSA	AvgSA	MaxPress	MinPress	AvgPres	MaxPW	MinPW	AvgPW	MaxWD	MinWD	AvgWD	MaxWS	MinWS	AvgWS	MaxUVO	AvgUVO	MaxUVI	AvgUVI
SRR21280956	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0318	Drosophila sp. (in: flies)	rep_288	fly.0409	fly.M	fly	fly.0409	Carter Hill Orchard	orchard	fly	M	rep_297	rep_297	SRR21191362	USA: New Hampshire	dmel	0.010636609	6299	6232	N	MNdmel	MNdmelCarter Hill Orchard	N	M	6486	6413	MNdmel	MNdmelCarter Hill Orchard	629	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280863	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0299	Drosophila sp. (in: flies)	rep_269	fly.0388	fly.F	fly	fly.0388	Carter Hill Orchard	orchard	fly	F	rep_506	rep_506	SRR21191204	USA: New Hampshire	dmel	0.004664179	5360	5335	N	FNdmel	FNdmelCarter Hill Orchard	N	F	5557	5529	FNdmel	FNdmelCarter Hill Orchard	630	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280955	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0319	Drosophila sp. (in: flies)	rep_289	fly.0410	fly.M	fly	fly.0410	Carter Hill Orchard	orchard	fly	M	rep_351	rep_351	SRR21191361	USA: New Hampshire	dmel	0.142740085	6102	5231	N	MNdmel	MNdmelCarter Hill Orchard	N	M	6291	5420	MNdmel	MNdmelCarter Hill Orchard	631	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280958	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0316	Drosophila sp. (in: flies)	rep_286	fly.0407	fly.M	fly	fly.0407	Carter Hill Orchard	orchard	fly	M	rep_296	rep_296	SRR21191364	USA: New Hampshire	dmel	0.354492065	8003	5166	Y	MYdmel	MYdmelCarter Hill Orchard	Y	M	8155	5206	MYdmel	MYdmelCarter Hill Orchard	632	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280853	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0307	Drosophila sp. (in: flies)	rep_277	fly.0397	fly.F	fly	fly.0397	Carter Hill Orchard	orchard	fly	F	rep_105	rep_105	SRR21191374	USA: New Hampshire	dmel	0.346138921	7731	5055	Y	FYdmel	FYdmelCarter Hill Orchard	Y	F	8409	5618	FYdmel	FYdmelCarter Hill Orchard	633	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280848	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0311	Drosophila sp. (in: flies)	rep_281	fly.0402	fly.M	fly	fly.0402	Carter Hill Orchard	orchard	fly	M	rep_213	rep_213	SRR21191370	USA: New Hampshire	dmel	0.506761192	7617	3757	Y	MYdmel	MYdmelCarter Hill Orchard	Y	M	7829	3819	MYdmel	MYdmelCarter Hill Orchard	634	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280962	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0313	Drosophila sp. (in: flies)	rep_283	fly.0404	fly.M	fly	fly.0404	Carter Hill Orchard	orchard	fly	M	rep_426	rep_426	SRR21191367	USA: New Hampshire	dmel	0.474595355	7105	3733	Y	MYdmel	MYdmelCarter Hill Orchard	Y	M	7653	4118	MYdmel	MYdmelCarter Hill Orchard	635	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280860	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0302	Drosophila sp. (in: flies)	rep_272	fly.0391	fly.F	fly	fly.0391	Carter Hill Orchard	orchard	fly	F	rep_420	rep_420	SRR21191201	USA: New Hampshire	dmel	0.514628361	7588	3683	Y	FYdmel	FYdmelCarter Hill Orchard	Y	F	7871	3856	FYdmel	FYdmelCarter Hill Orchard	636	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280858	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0303	Drosophila sp. (in: flies)	rep_273	fly.0393	fly.F	fly	fly.0393	Carter Hill Orchard	orchard	fly	F	rep_576	rep_576	SRR21191198	USA: New Hampshire	dmel	0.642471124	9437	3374	Y	FYdmel	FYdmelCarter Hill Orchard	Y	F	9843	3569	FYdmel	FYdmelCarter Hill Orchard	637	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280852	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0308	Drosophila sp. (in: flies)	rep_278	fly.0398	fly.F	fly	fly.0398	Carter Hill Orchard	orchard	fly	F	rep_395	rep_395	SRR21191373	USA: New Hampshire	dmel	0.456540228	5879	3195	Y	FYdmel	FYdmelCarter Hill Orchard	Y	F	6314	3536	FYdmel	FYdmelCarter Hill Orchard	638	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280954	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0320	Drosophila sp. (in: flies)	rep_290	fly.0411	fly.M	fly	fly.0411	Carter Hill Orchard	orchard	fly	M	rep_495	rep_495	SRR21191360	USA: New Hampshire	dmel	0.505891473	6450	3187	Y	MYdmel	MYdmelCarter Hill Orchard	Y	M	6601	3225	MYdmel	MYdmelCarter Hill Orchard	639	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280861	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0301	Drosophila sp. (in: flies)	rep_271	fly.0390	fly.F	fly	fly.0390	Carter Hill Orchard	orchard	fly	F	rep_415	rep_415	SRR21191202	USA: New Hampshire	dmel	0.304097771	4173	2904	Y	FYdmel	FYdmelCarter Hill Orchard	Y	F	4500	3187	FYdmel	FYdmelCarter Hill Orchard	640	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280849	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0310	Drosophila sp. (in: flies)	rep_280	fly.0401	fly.M	fly	fly.0401	Carter Hill Orchard	orchard	fly	M	rep_124	rep_124	SRR21191371	USA: New Hampshire	dsim	0.568153266	6368	2750	Y	MYdsim	MYdsimCarter Hill Orchard	Y	M	6590	2827	MYdsim	MYdsimCarter Hill Orchard	641	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280949	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0324	Drosophila sp. (in: flies)	rep_294	fly.0415	fly.M	fly	fly.0415	Carter Hill Orchard	orchard	fly	M	rep_601	rep_601	SRR21191355	USA: New Hampshire	dmel	0.674223342	8337	2716	Y	MYdmel	MYdmelCarter Hill Orchard	Y	M	8725	2900	MYdmel	MYdmelCarter Hill Orchard	642	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280952	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0322	Drosophila sp. (in: flies)	rep_292	fly.0413	fly.M	fly	fly.0413	Carter Hill Orchard	orchard	fly	M	rep_581	rep_581	SRR21191358	USA: New Hampshire	dmel	0.767628016	8495	1974	Y	MYdmel	MYdmelCarter Hill Orchard	Y	M	8995	2234	MYdmel	MYdmelCarter Hill Orchard	643	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280948	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0325	Drosophila sp. (in: flies)	rep_295	fly.0416	fly.M	fly	fly.0416	Carter Hill Orchard	orchard	fly	M	rep_510	rep_510	SRR21191354	USA: New Hampshire	dsim	0.821795971	9332	1663	Y	MYdsim	MYdsimCarter Hill Orchard	Y	M	9738	1786	MYdsim	MYdsimCarter Hill Orchard	644	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280960	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0314	Drosophila sp. (in: flies)	rep_284	fly.0405	fly.M	fly	fly.0405	Carter Hill Orchard	orchard	fly	M	rep_254	rep_254	SRR21191366	USA: New Hampshire	dmel	0.822189203	8076	1436	Y	MYdmel	MYdmelCarter Hill Orchard	Y	M	8427	1537	MYdmel	MYdmelCarter Hill Orchard	645	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280847	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0312	Drosophila sp. (in: flies)	rep_282	fly.0403	fly.M	fly	fly.0403	Carter Hill Orchard	orchard	fly	M	rep_223	rep_223	SRR21191369	USA: New Hampshire	dmel	0.870254209	9087	1179	Y	MYdmel	MYdmelCarter Hill Orchard	Y	M	9490	1287	MYdmel	MYdmelCarter Hill Orchard	646	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280957	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0317	Drosophila sp. (in: flies)	rep_287	fly.0408	fly.M	fly	fly.0408	Carter Hill Orchard	orchard	fly	M	rep_124	rep_124	SRR21191363	USA: New Hampshire	dsim	0.803676471	5440	1068	Y	MYdsim	MYdsimCarter Hill Orchard	Y	M	5637	1115	MYdsim	MYdsimCarter Hill Orchard	647	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280866	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0296	Drosophila sp. (in: flies)	rep_266	fly.0385	fly.F	fly	fly.0385	Carter Hill Orchard	orchard	fly	F	rep_548	rep_548	SRR21191207	USA: New Hampshire	dmel	0.910150976	8147	732	Y	FYdmel	FYdmelCarter Hill Orchard	Y	F	8454	744	FYdmel	FYdmelCarter Hill Orchard	648	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280959	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0315	Drosophila sp. (in: flies)	rep_285	fly.0406	fly.M	fly	fly.0406	Carter Hill Orchard	orchard	fly	M	rep_124	rep_124	SRR21191365	USA: New Hampshire	dsim	0.923908942	7951	605	Y	MYdsim	MYdsimCarter Hill Orchard	Y	M	8222	633	MYdsim	MYdsimCarter Hill Orchard	649	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280864	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0298	Drosophila sp. (in: flies)	rep_268	fly.0387	fly.F	fly	fly.0387	Carter Hill Orchard	orchard	fly	F	rep_042	rep_042	SRR21191205	USA: New Hampshire	dsim	0.955271565	8764	392	Y	FYdsim	FYdsimCarter Hill Orchard	Y	F	9135	456	FYdsim	FYdsimCarter Hill Orchard	650	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280951	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0323	Drosophila sp. (in: flies)	rep_293	fly.0414	fly.M	fly	fly.0414	Carter Hill Orchard	orchard	fly	M	rep_119	rep_119	SRR21191356	USA: New Hampshire	dsim	0.915060671	4203	357	Y	MYdsim	MYdsimCarter Hill Orchard	Y	M	4358	381	MYdsim	MYdsimCarter Hill Orchard	651	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280855	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0305	Drosophila sp. (in: flies)	rep_275	fly.0395	fly.F	fly	fly.0395	Carter Hill Orchard	orchard	fly	F	rep_024	rep_024	SRR21191196	USA: New Hampshire	dmel	0.940011998	5001	300	Y	FYdmel	FYdmelCarter Hill Orchard	Y	F	5210	354	FYdmel	FYdmelCarter Hill Orchard	652	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280953	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0321	Drosophila sp. (in: flies)	rep_291	fly.0412	fly.M	fly	fly.0412	Carter Hill Orchard	orchard	fly	M	rep_081	rep_081	SRR21191359	USA: New Hampshire	dsim	0.985028339	9351	140	Y	MYdsim	MYdsimCarter Hill Orchard	Y	M	9668	155	MYdsim	MYdsimCarter Hill Orchard	653	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280865	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0297	Drosophila sp. (in: flies)	rep_267	fly.0386	fly.F	fly	fly.0386	Carter Hill Orchard	orchard	fly	F	rep_465	rep_465	SRR21191206	USA: New Hampshire	dmel	0.988655509	8903	101	Y	FYdmel	FYdmelCarter Hill Orchard	Y	F	9197	100	FYdmel	FYdmelCarter Hill Orchard	654	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280862	9/21/18	wild type	USA: New Hampshire	Drosophila	42.23 N 71.61 W	lib_0300	Drosophila sp. (in: flies)	rep_270	fly.0389	fly.F	fly	fly.0389	Carter Hill Orchard	orchard	fly	F	rep_428	rep_428	SRR21191203	USA: New Hampshire	dsim	0.98202995	3005	54	Y	FYdsim	FYdsimCarter Hill Orchard	Y	F	3101	42	FYdsim	FYdsimCarter Hill Orchard	655	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21281182	9/21/18	rotting apple	USA: New Hampshire	Malus domestica New Hampshire	42.23 N 71.61 W	lib_0328	Malus domestica	rep_023	CaHiA	apple	apple	CaHiA	Carter Hill Orchard	orchard	apple	apple	rep_124	rep_124	NA	NA	apple	0.19773645	33929	27220	apple	appleappleapple	appleappleappleCarter Hill Orchard	N	M	36734	29627	fruitfruitfruit	fruitfruitfruitCarter Hill Orchard	656	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21281171	9/21/18	rotting apple	USA: New Hampshire	Malus domestica New Hampshire	42.23 N 71.61 W	lib_0329	Malus domestica	rep_024	CaHiA_P	apple	apple	CaHiA	Carter Hill Orchard	orchard	apple	apple	rep_124	rep_124	NA	NA	apple	0.168055868	13317	11079	apple	appleappleapple	appleappleappleCarter Hill Orchard	N	M	14316	11919	fruitfruitfruit	fruitfruitfruitCarter Hill Orchard	657	42.23	71.61	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280850	9/21/18	process blank	USA: New Jersey	not applicable	not applicable	lib_0522	metagenome	rep_019	fly.0400	neg.ctrl	neg.ctrl	fly.0400	Carter Hill Orchard	orchard	NA	NA	rep_045	rep_045	NA	NA	NA	0	1777	1777	N	NANNA	NANNACarter Hill Orchard	N	NA	1981	1981	NANNA	NANNACarter Hill Orchard	752	0	0	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21280944	9/21/18	process blank	USA: New Jersey	not applicable	not applicable	lib_0523	metagenome	rep_020	fly.0432	neg.ctrl	neg.ctrl	fly.0432	Carter Hill Orchard	orchard	NA	NA	rep_314	rep_314	NA	NA	NA	0.001542416	1945	1942	N	NANNA	NANNACarter Hill Orchard	N	NA	2143	2140	NANNA	NANNACarter Hill Orchard	763	0	0	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
SRR21281011	9/21/18	process blank	USA: New Jersey	not applicable	not applicable	lib_0535	metagenome	rep_021	fly.1040	neg.ctrl	neg.ctrl	fly.1040	Carter Hill Orchard	orchard	NA	NA	rep_010	rep_010	NA	NA	NA	0.410714286	56	33	Y	NAYNA	NAYNACarter Hill Orchard	Y	NA	47	23	NAYNA	NAYNACarter Hill Orchard	795	0	0	43364	20.9	12	15.7541666666667	142	51.2083333333333	370	33.0416666666667	169	44.125	15.6	11.5	12.8833333333333	168	38.0416666666667	14	1.16666666666667	97.91	63.37	84.0766666666667	135.94	42.78	89.4720833333333	0.14	0.14	0.14	1015	1003	1010.79166666667	4	2.8	3.44583333333333	191	134	158.916666666667	0.3	0.2	0.25	9.9123	2.16035833333333	7.7819	1.68842083333333
